Freebase_actor_ID,connectivity,Community,Wikidata_ID,actor_country_of_citizenship,actor_occupation
/m/032642,33,7,Q2607635,United States of America,"['actor', 'voice actor', 'television actor', 'film actor']"
/m/0g8k0r,33,7,Q2883986,United States of America,"['actor', 'voice actor']"
/m/069z_5,33,7,Q707717,Canada,"['stage actor', 'television actor', 'film actor', 'voice actor', 'actor']"
/m/02795xq,33,7,Q3190076,United States of America,"['actor', 'voice actor', 'television actor']"
/m/04wtkf,32,7,Q3090109,United States of America,"['dub actor', 'actor', 'voice actor']"
/m/09w9b2,32,7,Q4280417,United States of America,"['voice actor', 'radio personality', 'actor']"
/m/01n7qlf,32,7,Q258255,United States of America,"['comedian', 'composer', 'voice actor', 'singer-songwriter', 'film actor']"
/m/065mm1,32,7,Q262738,United States of America,"['television actor', 'film actor', 'voice actor', 'singer', 'stage actor']"
/m/057_yx,31,7,Q706117,United States of America,"['television actor', 'film actor', 'actor', 'film producer']"
/m/0ccqd7,31,7,Q847133,United States of America,"['voice actor', 'stand-up comedian']"
/m/0dnlnj,31,7,Q3294050,United States of America,['actor']
/m/0935jw,31,7,Q3053268,United Kingdom,"['actor', 'radio personality', 'voice actor', 'disc jockey']"
/m/05pbf4,30,7,Q672357,United States of America,"['model', 'film actor', 'television actor', 'singer', 'film producer', 'actor']"
/m/02y0yt,30,7,Q221464,United States of America,"['comedian', 'voice actor', 'screenwriter']"
/m/0phh6,29,7,Q372838,United States of America,"['comedian', 'singer', 'dub actor', 'voice actor', 'actor']"
/m/03c9xhm,29,7,Q7421569,United States of America,"['actor', 'voice actor', 'film actor']"
/m/032zg9,29,7,Q310315,United States of America,"['actor', 'voice actor', 'character actor', 'stage actor', 'television actor', 'film actor']"
/m/05yqj3,29,7,Q1512150,United States of America,"['voice actor', 'film actor', 'television actor']"
/m/0331m0,28,7,Q19794,United States of America,"['actor', 'television actor', 'film actor', 'voice actor', 'model', 'restaurateur', 'film producer', 'film director']"
/m/05dncj,28,7,Q1174721,United States of America,"['comedian', 'voice actor', 'television actor', 'film score composer']"
/m/01f4sz,28,7,Q229244,United States of America,"['actor', 'singer-songwriter', 'singer', 'television actor', 'voice actor', 'film actor']"
/m/01l1b90,27,7,Q311232,United States of America,"['actor', 'television actor', 'film actor', 'singer', 'musician', 'rapper', 'model', 'film producer', 'composer', 'disc jockey']"
/m/09mf1p,27,7,Q269802,United States of America,"['film actor', 'stage actor', 'television actor', 'voice actor']"
/m/06nsdw,27,7,Q2335794,United States of America,"['radio personality', 'stage actor', 'television actor', 'screenwriter', 'voice actor', 'film actor', 'writer']"
/m/03c10gy,27,7,Q2936226,United States of America,"['actor', 'voice actor']"
/m/08fljt,27,7,Q3129082,United States of America,"['actor', 'film actor']"
/m/037pnm,27,7,Q555246,United States of America,"['actor', 'voice actor', 'comedian', 'radio personality', 'television presenter', 'film director', 'television actor']"
/m/04w391,27,7,Q180942,United States of America,"['comedian', 'film director', 'voice actor', 'film actor', 'television actor', 'screenwriter', 'film producer', 'rapper', 'performance artist']"
/m/04jcs1q,27,7,Q7436793,United States of America,"['actor', 'television actor', 'voice actor']"
/m/0ckmn6,27,7,Q723101,United Kingdom,"['actor', 'film actor', 'stunt performer', 'television actor']"
/m/034fqp,27,7,Q2063709,United States of America,"['television actor', 'film actor', 'film director', 'voice actor', 'stage actor']"
/m/0275n8r,26,7,Q7035063,United States of America,"['actor', 'television actor', 'voice actor']"
/m/01hkg9,26,7,Q2865308,United States of America,"['actor', 'dub actor', 'voice actor', 'television actor']"
/m/05snhm,26,7,Q376126,United States of America,"['voice actor', 'singer', 'film actor']"
/m/0253b6,25,7,Q286570,United States of America,"['actor', 'singer', 'voice actor', 'television actor', 'model', 'film actor', 'film producer']"
/m/01v3w2,25,7,Q237774,United States of America,"['actor', 'singer', 'voice actor', 'television actor', 'film actor']"
/m/05l2v0,24,7,Q523475,United States of America,['voice actor']
/m/06w82s,24,7,Q201641,United States of America,"['film director', 'screenwriter', 'animator', 'dub actor', 'character designer', 'concept artist', 'voice actor']"
/m/01lmk9k,24,7,Q3288585,United States of America,"['actor', 'voice actor', 'radio personality', 'screenwriter', 'writer', 'musician', 'puppeteer']"
/m/01l1t4,24,7,Q434254,United States of America,"['actor', 'stage actor', 'television actor', 'voice actor', 'film actor', 'inventor']"
/m/035cl3,24,7,Q853018,Canada,"['actor', 'film actor', 'screenwriter', 'television actor', 'voice actor']"
/m/0gvt3j,24,7,Q4894287,United States of America,"['voice actor', 'actor']"
/m/02mv9b,23,7,Q3090544,United States of America,"['comedian', 'screenwriter', 'dub actor', 'film actor', 'television actor', 'voice actor', 'songwriter', 'film director']"
/m/0d6y_z,22,7,Q328456,United States of America,"['voice actor', 'stage actor', 'television actor', 'film actor']"
/m/05zm1c5,22,7,Q4820188,United States of America,"['actor', 'singer', 'voice actor', 'comedian']"
/m/06kr78,21,7,Q3113017,United States of America,"['actor', 'voice actor', 'film actor']"
/m/0678gl,21,7,Q3268367,United States of America,"['actor', 'film actor', 'voice actor']"
/m/0glmv,21,7,Q44442,United States of America,"['actor', 'comedian', 'writer']"
/m/081nh,20,7,Q8704,United States of America,"['film director', 'film producer', 'animator', 'television presenter', 'voice actor', 'writer', 'manufacturer', 'painter', 'inventor', 'screenwriter', 'film actor', 'illustrator', 'caricaturist', 'director', 'actor']"
/m/027r0_f,20,7,Q2544573,United States of America,"['television actor', 'actor', 'dub actor', 'voice actor', 'film actor']"
/m/05zd_3,19,7,Q2305700,United States of America,"['actor', 'voice actor', 'television actor']"
/m/02_pt1,19,7,Q446188,United States of America,"['voice actor', 'actor']"
/m/0grrpl,18,7,Q3434707,United States of America,"['voice actor', 'screenwriter', 'film producer', 'cinematographer']"
/m/0cxkpg,18,7,Q6391883,United States of America,"['voice actor', 'actor']"
/m/06_tgy,18,7,Q3116216,United States of America,"['actor', 'voice actor', 'television actor', 'film actor']"
/m/031sz2,17,7,Q892444,United States of America,"['television actor', 'screenwriter', 'film actor', 'voice actor', 'film producer', 'television producer']"
/m/035b0x,17,7,Q926362,United States of America,"['television actor', 'film actor', 'singer', 'voice actor', 'actor', 'stage actor']"
/m/05rpst,17,7,Q1264306,United States of America,"['actor', 'comedian', 'singer', 'television actor', 'voice actor', 'film actor', 'stage actor']"
/m/01rcmg,16,7,Q331720,United States of America,"['television actor', 'film actor', 'voice actor', 'poker player', 'stage actor', 'screenwriter', 'film producer', 'actor']"
/m/03wy70,16,7,Q4488,United States of America,"['television actor', 'film actor', 'actor', 'dub actor', 'voice actor', 'manufacturer', 'film producer']"
/m/03c5f1,15,7,Q4356246,United States of America,"['voice actor', 'actor', 'radio personality', 'disc jockey']"
/m/0sw62,15,7,Q229211,United States of America,"['actor', 'voice actor', 'comedian']"
/m/041vt_,15,7,Q3174968,United States of America,"['actor', 'television actor', 'voice actor']"
/m/054_js,15,7,Q2340500,United States of America,"['actor', 'musician', 'singer', 'television actor', 'voice actor', 'film actor']"
/m/0227tr,15,7,Q193555,United States of America,"['film actor', 'voice actor', 'television actor']"
/m/02sjf5,15,7,Q421707,United States of America,"['actor', 'stage actor', 'television actor', 'film actor', 'voice actor']"
/m/08h6_y,15,7,Q2254520,United States of America,"['actor', 'voice actor', 'comedian']"
/m/04crlp_,14,7,Q327226,Canada,"['actor', 'film actor', 'television actor']"
/m/08q9qj,14,7,,,
/m/02_p82,14,7,Q2708142,United Kingdom,"['singer', 'dub actor', 'stage actor', 'television actor', 'film actor', 'voice actor']"
/m/02drz5,13,7,Q242945,United States of America,"['actor', 'voice actor', 'film actor']"
/m/01n1gc,13,7,Q816605,United States of America,"['actor', 'television presenter', 'lawyer', 'writer', 'film actor', 'television actor', 'teacher', 'screenwriter', 'voice actor', 'film producer']"
/m/0k6q42,13,7,,,
/m/056fjf,13,7,Q3517069,United States of America,"['voice actor', 'screenwriter', 'actor', 'animator']"
/m/02g3mn,12,7,Q442309,United States of America,"['television actor', 'stage actor', 'film actor', 'voice actor', 'screenwriter']"
/m/0jnb0,12,7,Q319723,United States of America,"['film director', 'screenwriter', 'actor', 'animator', 'voice actor', 'storyboard artist', 'director']"
/m/043953,12,7,Q3277683,United States of America,"['voice actor', 'singer', 'stage actor', 'actor']"
/m/022z1v,12,7,Q1233327,United Kingdom,"['actor', 'voice actor', 'film actor', 'stage actor', 'television actor']"
/m/03qhwvw,12,7,Q974103,Canada,"['actor', 'Canadian football player', 'stage actor', 'film actor', 'television actor']"
/m/03nkts,12,7,Q29086,United States of America,"['television actor', 'film actor', 'actor', 'film director', 'voice actor', 'stage actor', 'film producer']"
/m/0591x6,11,7,Q3442740,United States of America,"['film producer', 'composer', 'screenwriter', 'voice actor', 'record producer', 'singer', 'manufacturer', 'actor']"
/m/03c70jm,11,7,Q514092,Canada,"['actor', 'film actor']"
/m/0591ym,11,7,Q3161959,United States of America,"['actor', 'singer', 'screenwriter', 'record producer', 'composer', 'voice actor', 'film actor', 'film producer']"
/m/0d50kx,10,7,Q937954,United States of America,"['voice actor', 'film actor', 'television actor', 'entomologist', 'scientific illustrator']"
/m/030985,10,7,Q777128,United States of America,"['film director', 'singer', 'stage actor', 'film actor', 'voice actor', 'screenwriter', 'film producer', 'teacher', 'television actor', 'actor', 'director', 'composer', 'television director']"
/m/03wbb8,10,7,Q269677,United States of America,"['voice actor', 'painter', 'singer', 'stage actor', 'musical theatre actor']"
/m/0g2lq,10,7,Q103646,United States of America,"['actor', 'film producer', 'film director', 'voice actor', 'screenwriter', 'television director', 'television actor', 'film actor', 'television producer']"
/m/06k3dk,10,7,Q255934,United States of America,"['actor', 'voice actor', 'film actor', 'radio personality']"
/m/0hbs2l_,10,7,Q6111585,United States of America,"['actor', 'animator', 'voice actor', 'screenwriter']"
/m/01sbhvd,10,7,Q1384822,United States of America,"['comedian', 'film director', 'screenwriter', 'musician', 'journalist', 'film actor', 'voice actor', 'film producer', 'television actor']"
/m/01_wvf,9,7,Q236826,Canada,"['actor', 'film actor']"
/m/02k4b2,9,7,Q232910,United States of America,"['film actor', 'television actor', 'stage actor', 'model', 'voice actor']"
/m/01nzz8,9,7,Q314812,United States of America,"['television actor', 'film actor', 'stage actor', 'voice actor', 'actor', 'film producer']"
/m/0fhksq,9,7,Q5298355,,"['voice actor', 'actor']"
/m/05zsf4y,9,7,Q5106259,United States of America,"['actor', 'television actor', 'voice actor']"
/m/0729v2,9,7,Q2347315,United States of America,['voice actor']
/m/0309lm,9,7,Q464320,United States of America,"['actor', 'character actor', 'film actor', 'television actor', 'voice actor']"
/m/077cy1,9,7,Q2004409,United States of America,"['actor', 'television actor', 'film actor', 'screenwriter', 'film producer']"
/m/0cc78ry,9,7,Q3082635,United States of America,"['radio personality', 'voice actor', 'actor']"
/m/0bt85b,9,7,Q61112,Germany,"['actor', 'film actor', 'swimmer', 'television actor']"
/m/01trf3,9,7,Q329744,Canada,"['actor', 'screenwriter', 'singer', 'voice actor', 'comedian', 'film director']"
/m/05dyjh,9,7,Q1508018,United States of America,"['actor', 'voice actor', 'writer', 'screenwriter', 'film actor', 'television actor', 'film director']"
/m/09f_km,9,7,Q767649,United States of America,"['actor', 'television actor', 'voice actor', 'film actor']"
/m/0gbv4k,9,7,Q6780354,United States of America,"['voice actor', 'actor']"
/m/05zk7j,9,7,Q991779,United States of America,"['voice actor', 'film director', 'cinematographer', 'film producer', 'actor', 'screenwriter', 'singer', 'photographer', 'television actor']"
/m/0ckr4p,9,7,Q139906,Canada,"['actor', 'film actor', 'television actor']"
/m/03q91d,9,7,Q449947,United States of America,"['film actor', 'voice actor', 'television actor', 'comedian']"
/m/08l0ry,8,7,Q908689,Canada,"['actor', 'film actor', 'television actor']"
/m/063k0_,8,7,Q2629205,United States of America,"['voice actor', 'comedian', 'singer', 'actor', 'songwriter']"
/m/0270dsb,8,7,Q3179586,United States of America,"['voice actor', 'actor']"
/m/04z_z64,8,7,Q6209575,United States of America,"['dub actor', 'actor', 'voice actor']"
/m/05438b,7,7,Q928362,United States of America,"['film actor', 'television actor', 'voice actor']"
/m/02tkzn,7,7,Q154421,United States of America,"['actor', 'film producer', 'screenwriter', 'politician', 'trade unionist', 'voice actor', 'comedian']"
/m/03m4wnd,7,7,Q2438452,United States of America,"['actor', 'film actor', 'voice actor', 'radio personality']"
/m/025hmw,7,7,Q2469336,United States of America,"['actor', 'voice actor', 'television actor', 'film actor', 'comedian']"
/m/05mn1n,7,7,Q1371134,United States of America,"['screenwriter', 'television actor', 'film actor', 'actor', 'voice actor']"
/m/03c9w6b,7,7,Q1190692,United States of America,"['actor', 'voice actor', 'film actor', 'television actor']"
/m/0f466x,7,7,Q5574966,United States of America,"['actor', 'voice actor', 'television actor']"
/m/028b5r6,7,7,Q1202502,United States of America,"['actor', 'television actor', 'voice actor']"
/m/02x71nc,6,7,Q3544283,United States of America,"['actor', 'television actor']"
/m/03f3z50,6,7,Q1983282,United Kingdom,"['composer', 'songwriter', 'actor', 'music director', 'character actor', 'dub actor', 'singer', 'film actor', 'stage actor', 'television actor']"
/m/0f14q,6,7,Q232917,United States of America,"['actor', 'television actor', 'film actor', 'film producer', 'voice actor', 'stage actor', 'television producer']"
/m/0bqdvt,6,7,Q7349286,United States of America,"['actor', 'television actor', 'voice actor']"
/m/02rknb,6,7,Q2552902,United States of America,"['dub actor', 'film actor', 'television actor', 'stage actor', 'voice actor']"
/m/01kws3,6,7,Q143230,United States of America,"['actor', 'voice actor', 'writer', 'television producer', 'musician', 'screenwriter', 'television actor']"
/m/04g2q_z,6,7,Q433631,United States of America,"['actor', 'voice actor']"
/m/02bylc,6,7,Q5525451,United States of America,"['actor', 'film actor', 'voice actor']"
/m/0206dh,6,7,Q522582,United States of America,"['actor', 'singer', 'stage actor', 'film actor', 'voice actor', 'performing artist']"
/m/014936,6,7,Q235388,United States of America,"['singer', 'musician', 'stage actor', 'film actor', 'television actor', 'voice actor', 'actor', 'writer']"
/m/05lx42,6,7,Q984378,United States of America,"['singer', 'film actor', 'television actor', 'American football player', 'film producer', 'model']"
/m/03_s6q,6,7,Q6669396,United States of America,"['actor', 'television actor', 'voice actor', 'film actor']"
/m/09xfdy,6,7,Q940328,United States of America,"['stage actor', 'television actor', 'voice actor', 'cinematographer']"
/m/072lhx,6,7,Q3217816,United States of America,"['lawyer', 'voice actor', 'actor']"
/m/05v_2m,6,7,Q2184219,United States of America,"['actor', 'voice actor', 'television actor']"
/m/06w8d18,6,7,Q2382531,United States of America,"['actor', 'television actor', 'voice actor', 'film actor']"
/m/08txvj,6,7,Q7777223,United States of America,"['actor', 'television actor']"
/m/031y89,6,7,Q2056174,United States of America,"['film actor', 'television actor', 'voice actor']"
/m/03mstc,6,7,Q263324,United States of America,"['film producer', 'film director', 'animator', 'writer', 'painter', 'screenwriter', 'structural engineer', 'voice actor', 'executive producer', 'actor', 'television producer']"
/m/0dszr0,6,7,Q273107,United States of America,"['screenwriter', 'film producer', 'television actor', 'film actor', 'comedian', 'voice actor', 'poker player']"
/m/0fg48c,6,7,Q2967601,United States of America,"['stand-up comedian', 'actor', 'film director', 'film producer', 'dancer', 'voice actor', 'singer', 'screenwriter', 'television producer', 'puppeteer', 'comedian', 'television actor', 'film actor']"
/m/036gdw,4,7,Q266361,United Kingdom,"['actor', 'film actor', 'singer', 'television actor', 'voice actor', 'stage actor', 'songwriter', 'singer-songwriter']"
/m/0f45hp,4,7,Q1147104,United States of America,"['baseball player', 'television actor', 'film actor', 'voice actor', 'television producer', 'presenter']"
/m/07g60h,4,7,Q242732,United States of America,"['actor', 'film actor', 'television actor', 'businessperson', 'voice actor']"
/m/0c5g97,4,7,Q2539467,United States of America,"['comedian', 'voice actor', 'singer', 'stage actor', 'television actor']"
/m/07r1h,4,7,Q37079,United States of America,"['film actor', 'film producer', 'film director', 'screenwriter', 'actor', 'aircraft pilot', 'director', 'stunt performer']"
/m/08k3s9,4,7,Q2895473,United States of America,"['screenwriter', 'voice actor', 'story artist']"
/m/01_wwn,4,7,Q242842,Canada,"['actor', 'film actor']"
/m/02qdycb,4,7,Q1892866,Canada,"['actor', 'television presenter', 'film actor', 'television actor']"
/m/01vj88,4,7,Q294144,Philippines,"['actor', 'singer', 'voice actor', 'stage actor', 'recording artist']"
/m/03xm_mc,4,7,Q2745577,United States of America,['voice actor']
/m/09yf16,4,7,Q2418463,United States of America,"['actor', 'television actor', 'voice actor', 'film actor']"
/m/053gn_,3,7,Q297739,South Africa,"['film actor', 'stage actor', 'television actor']"
/m/06kzfx,3,7,Q3090527,United States of America,"['voice actor', 'musician']"
/m/05tkfc,3,7,Q1384407,United States of America,"['stage actor', 'film actor', 'television actor', 'voice actor', 'improviser', 'actor']"
/m/08xh60,3,7,Q1373450,United States of America,"['television actor', 'film actor']"
/m/05xh50,3,7,Q259703,United States of America,['actor']
/m/0dmvlq,3,7,Q4979343,United States of America,"['voice actor', 'writer', 'television actor', 'film actor']"
/m/027d57n,3,7,,,
/m/01q5sd4,3,7,Q973228,United States of America,"['bandleader', 'conductor', 'singer', 'actor', 'film actor', 'television actor', 'film producer', 'saxophonist']"
/m/04tpng,3,7,Q266820,United States of America,"['film producer', 'television actor', 'film actor', 'voice actor']"
/m/07l4yc,3,7,Q773512,United States of America,"['voice actor', 'television presenter']"
/m/094rb6,3,7,Q4932828,United States of America,"['voice actor', 'actor']"
/m/03wfksz,3,7,Q2069625,United States of America,"['television actor', 'film actor', 'actor']"
/m/0g2mjw,3,7,Q8064979,Canada,"['dancer', 'actor', 'disc jockey', 'television actor']"
/m/06g1j6,3,7,Q6308384,United States of America,"['voice actor', 'television actor', 'stage actor']"
/m/01jw0h,3,7,Q298243,United Kingdom,"['actor', 'stage actor', 'film actor', 'film producer', 'television actor']"
/m/03f4v84,3,7,Q2450732,United States of America,"['film actor', 'voice actor', 'singer', 'radio personality', 'television actor']"
/m/025mb_,3,7,Q373895,United States of America,"['comedian', 'television personality', 'singer', 'author', 'television producer', 'voice actor', 'model', 'television presenter', 'film actor', 'stage actor', 'game show host']"
/m/03kbb8,3,7,Q229775,United States of America,"['film actor', 'film director', 'screenwriter', 'actor', 'stage actor', 'television actor']"
/m/0hyn33l,3,7,Q60767725,United States of America,"['comics artist', 'animator', 'layout artist']"
/m/0dkrrz,3,7,Q3026564,United States of America,"['actor', 'voice actor']"
/m/02dcpn,3,7,Q1086631,United States of America,"['television actor', 'film actor', 'voice actor', 'singer', 'actor']"
/m/08db9bn,3,7,,,
/m/068wy5,3,7,Q13560337,United States of America,['voice actor']
/m/012_53,3,7,Q429777,United States of America,"['television actor', 'voice actor', 'film producer', 'singer', 'entrepreneur', 'director', 'stage actor', 'model', 'film actor', 'television producer', 'actor', 'television director', 'film director']"
/m/0l_dv,3,7,Q264699,United States of America,"['actor', 'writer', 'poker player', 'voice actor', 'blogger', 'film actor', 'television actor', 'screenwriter', 'podcaster']"
/m/04_g97,3,7,Q990788,United States of America,['film actor']
/m/01vbzny,3,7,Q323503,United States of America,"['songwriter', 'stage actor', 'film actor', 'television actor', 'voice actor', 'singer', 'singer-songwriter', 'actor']"
/m/09t254,3,7,Q721195,United States of America,"['actor', 'television actor', 'film actor', 'voice actor']"
/m/04gq45_,3,7,Q2735756,United States of America,"['actor', 'dub actor', 'voice actor']"
/m/02bwjv,3,7,Q229263,United States of America,"['actor', 'singer', 'dancer', 'television actor', 'model', 'film actor', 'voice actor']"
/m/04393b,3,7,Q242472,Canada,['film actor']
/m/0jt_7c,3,7,,,
/m/01s9ftn,3,7,Q876726,United States of America,"['voice actor', 'comedian']"
/m/035gjq,3,7,Q229440,United Kingdom,"['television actor', 'film actor', 'actor', 'model']"
/m/035g8y,3,7,Q2536187,United States of America,"['actor', 'dub actor', 'voice actor', 'podcaster', 'disc jockey']"
/m/02cbcl,3,7,Q3379068,United States of America,"['voice actor', 'stage actor', 'screenwriter', 'film editor']"
/m/04nkq6q,3,7,,,
/m/09ryb3,3,7,Q6795239,United States of America,"['actor', 'stage actor', 'television actor', 'pianist']"
/m/0333l4,3,7,Q1582689,United States of America,"['actor', 'dub actor', 'television actor', 'voice actor', 'film producer']"
/m/09jwgh9,3,7,,,
/m/05zhln,3,7,Q194032,United States of America,"['voice actor', 'stage actor', 'television actor', 'film actor']"
/m/015b67,3,7,Q436386,United States of America,"['actor', 'screenwriter', 'television actor', 'comedian', 'film actor', 'voice actor']"
/m/0523cy,3,7,Q1769264,United States of America,"['film actor', 'stage actor', 'television actor', 'voice actor']"
/m/03cdzsc,3,7,Q1292776,United States of America,"['actor', 'singer', 'dancer', 'engineer', 'voice actor', 'comedian', 'television actor']"
/m/03yjb_,3,7,Q3179371,United States of America,"['actor', 'television actor', 'voice actor', 'film actor']"
/m/041c4,90,8,Q25014,United Kingdom,"['actor', 'television actor', 'film actor', 'comedian', 'voice actor', 'screenwriter', 'writer', 'film producer', 'autobiographer', 'stage actor', 'film director']"
/m/01xllf,85,8,Q223830,United States of America,"['actor', 'television actor', 'film actor', 'film producer', 'character actor', 'boxer', 'voice actor']"
/m/02rgfqf,85,8,Q3305912,United Kingdom,"['film actor', 'actor', 'film editor', 'camera operator']"
/m/039v4h,81,8,Q521501,United States of America,"['voice actor', 'film director', 'animator', 'storyboard artist', 'screenwriter', 'television director', 'film producer', 'actor', 'film actor']"
/m/029k55,80,8,Q73007,United States of America,"['actor', 'art collector', 'writer', 'screenwriter', 'film actor', 'television actor', 'voice actor', 'film director']"
/m/0436kgz,71,8,Q41548,Spain,"['singer', 'film producer', 'film actor', 'film director', 'model']"
/m/0p__8,66,8,Q185724,Canada,"['screenwriter', 'film producer', 'television actor', 'film actor', 'actor', 'voice actor', 'film director', 'songwriter', 'singer', 'comedian']"
/m/0f7hc,55,8,Q43874,United States of America,"['comedian', 'film actor', 'screenwriter', 'television actor', 'songwriter', 'voice actor', 'singer', 'film producer', 'film director', 'singer-songwriter', 'recording artist', 'television producer', 'director']"
/m/02pcv2c,53,8,Q320232,United States of America,"['screenwriter', 'film director', 'voice actor', 'film producer', 'artist', 'animator', 'television actor', 'film actor']"
/m/04yt7,51,8,Q223985,United Kingdom,"['actor', 'comedian', 'screenwriter', 'diarist', 'singer', 'film actor', 'television presenter', ""children's writer"", 'television actor']"
/m/0bksh,49,8,Q44380,United States of America,"['film actor', 'actor', 'model', 'voice actor', 'television actor', 'film producer', 'executive producer', 'non-fiction writer', 'television producer', 'artist', 'fashion model']"
/m/01vw26l,48,8,Q173637,United States of America,"['film actor', 'film director', 'musician', 'film producer', 'character actor', 'rapper', 'screenwriter', 'record producer', 'director', 'television actor', 'television producer']"
/m/02lhm2,46,8,Q492327,United States of America,"['screenwriter', 'film actor', 'television actor', 'voice actor', 'film director']"
/m/02rslg3,45,8,Q74227,United States of America,"['actor', 'film director', 'screenwriter', 'animator', 'voice actor', 'film actor', 'television producer']"
/m/016_mj,45,8,Q4109,United States of America,"['screenwriter', 'film director', 'comedian', 'film actor', 'television actor', 'voice actor', 'film producer', 'television presenter', 'television producer', 'stand-up comedian']"
/m/03k48_,44,8,Q497851,United States of America,"['voice actor', 'television actor', 'screenwriter', 'film actor', 'television presenter']"
/m/0dpqk,43,8,Q210741,United Kingdom,"['film actor', 'actor', 'comedian', 'screenwriter', 'novelist', 'singer-songwriter', 'playwright', 'writer', 'guitarist', 'lyricist', 'film director', 'television actor']"
/m/03hh_yz,43,8,Q283700,United States of America,"['actor', 'voice actor', 'film director', 'animator', 'screenwriter', 'storyboard artist', 'film actor']"
/m/03dq9,41,8,Q24962,United Kingdom,"['comedian', 'writer', 'actor', 'screenwriter', 'film actor', 'composer', 'autobiographer', 'physician', 'television actor']"
/m/0dn44,40,8,Q166159,United Kingdom,"['actor', 'screenwriter', 'comedian', 'film director', 'composer', 'writer', 'character actor', 'film actor', 'creator', 'television presenter', ""children's writer"", 'television actor', 'historian', 'director', 'poet']"
/m/01j7z7,38,8,Q228787,United States of America,"['actor', 'singer-songwriter', 'singer', 'composer', 'film producer', 'songwriter', 'film director', 'writer', 'voice actor', 'musician', 'television actor', 'film actor', 'director', 'screenwriter', 'television personality', 'businessperson', 'entrepreneur', 'television producer']"
/m/03pmzt,37,8,Q370918,United States of America,"['television actor', 'film actor', 'stage actor', 'voice actor', 'singer']"
/m/07h5d,36,8,Q25078,United Kingdom,"['film director', 'screenwriter', 'comedian', 'animator', 'film actor', 'actor', 'television actor', 'film producer', 'comics artist']"
/m/07vnp4,34,8,Q862342,United States of America,"['actor', 'television actor', 'film actor', 'musician']"
/m/016tbr,34,8,Q188792,United States of America,"['television actor', 'film actor', 'film director', 'film producer', 'voice actor', 'screenwriter', 'stage actor', 'theatrical director']"
/m/0693l,33,8,Q3772,United States of America,"['actor', 'screenwriter', 'film director', 'film producer', 'film actor', 'writer', 'film editor', 'television actor', 'director']"
/m/02z7h0,30,8,Q152555,United States of America,"['actor', 'television actor', 'film actor', 'singer', 'voice actor', 'YouTuber', 'television producer']"
/m/016nrn,30,8,Q918538,United Kingdom,"['comedian', 'composer', 'actor', 'singer', 'pianist', 'songwriter', 'film actor', 'musician', 'writer']"
/m/07v_x9,30,8,Q941660,United States of America,"['actor', 'comedian', 'television actor', 'film actor', 'film producer']"
/m/0pxg5,29,8,Q238012,United Kingdom,"['actor', 'comedian', 'film actor', 'stage actor']"
/m/041rhq,29,8,Q562257,United States of America,"['actor', 'film actor', 'film director', 'television actor', 'screenwriter']"
/m/0bwh6,28,8,Q43203,United States of America,"['actor', 'film producer', 'film actor', 'film director', 'restaurateur', 'composer', 'aircraft pilot', 'helicopter pilot', 'jazz musician', 'character actor', 'screenwriter', 'television actor', 'songwriter', 'film score composer', 'peace activist', 'soldier', 'singer']"
/m/025n3p,28,8,Q178166,United States of America,"['film actor', 'film director', 'film producer', 'screenwriter', 'voice actor', 'stage actor', 'stunt performer', 'actor']"
/m/0kftt,28,8,Q161819,United Kingdom,"['actor', 'singer', 'writer', 'film actor', 'voice actor', 'novelist', 'screenwriter', 'music director', ""children's writer"", 'stage actor', 'television presenter']"
/m/0c9c0,28,8,Q29055,United Kingdom,"['film actor', 'comedian', 'film producer', 'voice actor', 'screenwriter', 'television producer', 'actor', 'manufacturer', 'celebrity', 'model', 'television actor']"
/m/03nrbx,27,8,Q1366768,United States of America,"['film actor', 'professional wrestler', 'voice actor', 'film producer']"
/m/01r_ch,27,8,Q213430,United States of America,"['actor', 'radio personality', 'journalist', 'television presenter', 'voice actor', 'writer']"
/m/06qgvf,27,8,Q228871,United States of America,"['television actor', 'film actor', 'stage actor', 'actor']"
/m/01vw8mh,26,8,Q6096,United States of America,"['actor', 'rapper', 'musician', 'record producer', 'businessperson', 'singer', 'television actor', 'songwriter', 'film actor']"
/m/042ldz,26,8,Q271469,United States of America,"['film actor', 'television actor', 'voice actor', 'actor']"
/m/02fb1n,26,8,Q310493,United States of America,"['television actor', 'film actor', 'film producer']"
/m/06g2d1,24,8,Q296500,United States of America,"['actor', 'singer', 'television actor', 'film actor', 'voice actor', 'film producer', 'television producer']"
/m/072z_t,24,8,Q235141,United States of America,"['actor', 'film actor', 'television actor']"
/m/0ftbkt,24,8,Q268726,Spain,"['actor', 'film actor']"
/m/078m0h,24,8,Q1331953,United States of America,"['television actor', 'film actor', 'film producer']"
/m/04mqnp,23,8,Q152309,United States of America,"['make-up artist', 'film director', 'photographer', 'film actor', 'stunt performer']"
/m/01m4yn,22,8,Q211040,United States of America,"['television actor', 'film actor', 'actor', 'director', 'singer', 'model', 'activist']"
/m/01s7zw,21,8,Q110374,United States of America,"['television actor', 'film actor', 'film director', 'actor', 'film producer', 'screenwriter']"
/m/0729vf,21,8,Q238121,United States of America,"['actor', 'film actor', 'television actor', 'model', 'fashion designer', 'voice actor', 'dancer']"
