Actor_name,connectivity,actor_gender,Actor_date_of_birth,Actor_ethnicity,Freebase_actor_ID,community,Wikidata_actor_id
Cheran,3,M,1970-12-12,,/m/07hdq5,12,Q3523441
Adoor Bhavani,3,F,1927,,/m/02r54_4,12,Q3595297
Mayumi Tanaka,258,F,1955-01-15,,/m/03q63p,13,Q241771
Ikue Otani,253,F,1965-08-18,,/m/03jmmn,13,Q233380
Masako Nozawa,231,F,1936-10-25,,/m/042gr4,13,Q259422
Jouji Yanami,222,M,1931-08-30,,/m/0k_pr0,13,Q2568004
Hiromi Tsuru,220,F,1960-03-29,,/m/01wrj68,13,Q2311628
Daisuke Gōri,208,M,1952-02-08,,/m/04f612,13,Q2280487
Toshio Furukawa,178,M,1946-07-16,,/m/0dt645q,13,Q517337
Megumi Hayashibara,176,F,1967-03-30,,/m/01kym3,13,Q266670
Naoki Tatsuta,170,M,1950-09-08,,/m/08zwfv,13,Q933540
Akira Kamiya,168,M,1946-09-18,,/m/03q64h,13,Q418762
Naoko Watanabe,153,F,1959-11-21,,/m/0g35x3,13,Q2462086
Kappei Yamaguchi,151,M,1965-05-23,,/m/02v92l,13,Q355173
Eric Stuart,132,M,1967-10-18,,/m/07jf6t,13,Q25529
Kōhei Miyauchi,132,M,1929-08-04,,/m/0d3bzs,13,Q3201278
Veronica Taylor,120,F,1978-04-09,,/m/040595,13,Q2163710
Koichi Yamadera,112,M,1961-06-17,,/m/039tg4,13,Q333194
Rachael Lillis,111,F,1978-07-08,,/m/07ybnb,13,
Takeshi Kusao,109,M,1965-11-20,,/m/01v81qn,13,Q2311661
Ryo Horikawa,107,M,1958-02-01,,/m/039dpm,13,Q2540053
Masaharu Satō,104,M,1946-07-01,,/m/0c_lq5,13,Q531846
Tōru Furuya,103,M,1953-07-31,,/m/03brvj,13,Q917318
Maddie Blaustein,94,,1960-10-09,,/m/04y982,13,Q2555359
Kayzie Rogers,93,F,1974,,/m/0ck6ln,13,Q6380740
Sean Schemmel,90,M,1968-11-21,,/m/07y91g,13,Q7441433
Ted Lewis,84,M,1969-10-18,,/m/0789ts,13,Q7693448
Shinichiro Miki,81,M,1968-03-18,,/m/03cz4j,13,Q719326
Hideyuki Tanaka,81,M,1950-11-12,,/m/03gmcp,13,Q2440809
Kenji Utsumi,77,M,1937-08-26,,/m/04lzq2,13,Q535637
Chafurin,75,M,1961-12-04,,/m/0chh6w,13,Q2714894
Minori Matsushima,73,F,1940-12-01,,/m/0c_m7f,13,Q1751502
Tara Sands,73,F,1975-09-20,,/m/04t4pq,13,Q1744
Kazuya Nakai,73,M,1967-11-25,,/m/04_h75,13,Q540366
Akemi Okamura,73,F,1969-03-12,,/m/04f5z2,13,Q264348
Hideyuki Hori,72,M,1954-03-23,,/m/01vfjdy,13,Q674727
Hiroaki Hirata,69,M,1963-08-07,,/m/04jz_2,13,Q1343893
Minami Takayama,69,F,1964-05-05,,/m/01vs8ng,13,Q1323029
Kenichi Ogata,65,M,1942-03-29,,/m/01wzs_q,13,Q2707888
Kaneto Shiozawa,64,M,1954-01-28,,/m/05bp8g,13,Q2447488
Rica Matsumoto,63,F,1965-11-30,,/m/03_ny1,13,Q943714
Hiroko Emori,63,F,1961-01-27,,/m/04mv_z,13,Q3089633
Wakana Yamazaki,63,F,1965-03-21,,/m/04qy3c,13,Q2719755
Yûji Ueda,61,M,1967-06-15,,/m/01wfs__,13,Q646766
Yukiko Iwai,57,F,1972-01-13,,/m/04028f,13,Q937873
Tomokazu Seki,57,M,1972-09-08,,/m/01qvtwm,13,Q284401
Amy Birnbaum,57,F,1975-04-14,,/m/0b8pm3,13,Q4749112
Masashi Hirose,53,M,1947-11-06,,/m/0cklqz,13,Q2000663
Hirotaka Suzuoki,51,M,1950-03-06,,/m/03cyxl,13,Q2002565
Dan Green,50,M,1975-02-07,,/m/075npt,13,Q4119907
Tetsuo Mizutori,49,M,1938-12-25,,/m/0dwpqq,13,Q7706902
Yonehiko Kitagawa,49,M,1931-06-09,,/m/0dwpkj,13,Q8054922
Nana Yamaguchi,49,F,1938-08-10,,/m/02rvmvb,13,Q6962323
Kazuhiko Inoue,49,M,1954-03-26,,/m/01qz69r,13,Q225654
Kazuhiko Kishino,49,M,1934-02-14,,/m/0dwpfc,13,Q4260679
Kotono Mitsuishi,48,F,1967-12-08,,/m/02t1dv,13,Q18735
Megan Hollingshead,48,F,1968-09-22,,/m/0411ql,13,Q13560359
Mayumi Iizuka,47,F,1977-01-03,,/m/01mrp0m,13,Q228512
Wataru Takagi,46,M,1966-07-25,,/m/03rlgn,13,Q945665
Megumi Ogata,46,F,1965-06-06,,/m/03bddh,13,Q254368
Colleen Clinkenbeard,41,F,1980-04-13,,/m/0ckm4x,13,Q2017211
Akiko Yajima,41,F,1967-05-04,,/m/03jmsw,13,Q2735707
Miki Narahashi,40,F,1960-01-25,,/m/04s7fc,13,Q3857508
Keiji Fujiwara,40,M,1964-10-05,,/m/04b_4y,13,Q1371733
Satomi Koorogi,40,F,1962-11-14,,/m/03b4vd,13,Q1142547
Wayne Grayson,39,M,1974,,/m/05ntcv,13,Q2011799
Takeshi Aono,39,M,1936-06-19,,/m/03gmdt,13,Q305233
Naoko Matsui,39,F,1961-04-04,,/m/09zw18,13,Q1193618
Bin Shimada,37,M,1954-11-20,,/m/042h0v,13,Q1323728
Phillip Bartlett,37,M,1959-06-22,,/m/026b1rp,13,Q63759015
Chisato Nakajima,36,F,,,/m/02qhzxb,13,Q5102055
Mami Koyama,35,F,1955-01-17,,/m/03h4j1,13,Q2468115
Tesshō Genda,33,M,1948-05-20,,/m/08wh8b,13,Q2529130
Junko Iwao,31,F,1970-02-18,,/m/03b9sy,13,Q242743
Jerry Jewell,31,M,1976-07-30,,/m/0b7wjw,13,Q15493849
Yūko Minaguchi,30,F,1966,,/m/04z4n0,13,Q1323704
Laura Bailey,30,F,1981-05-28,,/m/091n7z,13,Q2364867
Eiji Kanie,29,M,1941-11-21,,/m/0dm4m5,13,Q5349213
Yuriko Yamaguchi,29,F,1965-11-21,,/m/03b51t,13,Q1324494
Yuko Miyamura,28,F,1972-12-04,,/m/03brsc,13,Q2279779
Akio Ohtsuka,27,M,1959-11-24,,/m/03cbvc,13,Q418649
Ryūsei Nakao,27,M,1951-02-05,,/m/03_p26,13,Q82122
Hisao Egawa,27,M,1962-09-13,,/m/04j5s3,13,Q1349299
Bill Flynn,24,M,1948-12-13,,/m/02wz6bn,13,Q3644016
Mark Stoddard,24,,,,/m/0gby8df,13,Q3874760
Atsuko Tanaka,24,F,1962-11-14,,/m/04nr8z,13,Q1208611
Alison Viktorin,24,F,1981-02-01,,/m/0fps52,13,Q4727206
Tetsuya Iwanaga,24,M,1970-06-24,,/m/03b9f5,13,Q987314
Lisa Ortiz,24,F,1974-12-11,,/m/040qk3,13,Q3242438
Cynthia Cranz,24,F,1969-03-03,,/m/0gps4j,13,Q5200039
Mayumi Shō,23,F,1965-02-05,,/m/044fdt,13,Q3031438
Junko Takeuchi,23,F,1972-04-05,,/m/04qy4t,13,Q242493
Kerry Williams,23,F,1973,,/m/091w5p,13,Q3814767
Jimmy Zoppi,23,M,1954-03-08,,/m/0cb5dm,13,Q6201645
Chie Nakamura,22,F,1979-05-14,,/m/0clf6l,13,Q2723018
Miki Ito,22,F,1962-10-21,,/m/03bkrc,13,Q1323148
Mike Pollock,21,M,1965-03-09,,/m/0bjm05,13,Q1827094
Pete Kaplan,21,M,,,/m/0dyl81,13,Q15277832
Fumiko Orikasa,21,F,1974-12-27,,/m/01qypfn,13,Q49547
Sarah Natochenny,20,F,1987-09-20,,/m/0fmg0n,13,Q468509
Toru Ohkawa,19,M,1960-02-28,,/m/06v30q,13,Q2663052
Michele Knotz,19,F,,,/m/0cwf_x,13,Q12498487
Bill Rogers,19,M,,,/m/0d9_tq,13,Q4910695
Ryotaro Okiayu,19,M,1969-11-17,,/m/03cznz,13,Q1199055
Taro Yamaguchi,18,,1970-06-06,,/m/0h1tjt,13,Q11466747
Osamu Saka,18,M,1930-11-07,,/m/0cfvwx,13,Q7105696
Kazuki Yao,18,M,1959-06-17,,/m/01wvydk,13,Q166267
Stuart Zagnit,18,M,1952-03-28,,/m/025_6k0,13,Q7627267
Roger Kay,18,M,,,/m/0k1zr_,13,Q132020
Takashi Onozuka,18,M,1974-02-01,,/m/0h1w4g,13,Q7677365
Tomiko Suzuki,18,F,1956-01-03,,/m/0g3630,13,Q1117893
Shōzō Iizuka,17,M,1933-05-23,,/m/044xm5,13,Q2423016
Jouji Nakata,15,M,1954-04-22,,/m/04bdp1,13,Q1372791
Emily Bauer,15,F,1981-07-29,,/m/02vn2yr,13,Q5372051
Takehito Koyasu,15,M,1967-05-05,,/m/03cz9_,13,Q464348
Kumiko Watanabe,15,F,1965-10-07,,/m/03j3rmy,13,Q1317610
Toku Nishio,15,M,1939-09-12,,/m/0jyl6m,13,Q684216
Ichirō Nagai,14,M,1931-05-10,,/m/03q66c,13,Q1843
Yumi Kakazu,14,F,1973-06-18,,/m/04bf4w,13,Q1373594
Masakazu Morita,14,M,1972-10-21,,/m/01tskh3,13,Q361574
Romi Paku,14,F,1972-01-22,,/m/03dkz7,13,Q233902
Aya Hisakawa,14,F,1968-11-12,,/m/0392kz,13,Q49573
Maile Flanagan,12,F,1965-05-19,,/m/094zvg,13,Q3333454
Sabaru Kimura,12,M,,,/m/0k1bnf,13,Q2082831
Banjō Ginga,12,M,1948-11-12,,/m/04b_2d,13,Q1100537
Megumi Oohara,12,F,,,/m/0k1bn6,13,Q9124812
Wasabi Mizuta,12,F,1974-08-04,,/m/0k1bn0,13,Q287166
Ken Gates,12,M,1961,,/m/0f71xw,13,Q11998175
Kentaro Ito,12,M,1974-01-03,,/m/057tnv,13,Q1371708
Terri Hawkes,9,F,,,/m/09r7n2,13,Q3518753
Etsuko Kozakura,9,F,1971-02-22,,/m/01tpzhj,13,
Chikao Ohtsuka,9,M,1929-07-05,,/m/04f5__,13,Q7150692
Tomoko Kawakami,9,F,1970-04-25,,/m/01wgth3,13,Q592161
Yoichi Masukawa,9,M,1978-12-27,,/m/0dfdmq,13,Q2303904
Kae Araki,9,F,1966-11-06,,/m/03rlhs,13,Q774937
Noriaki Sugiyama,9,M,1976-03-09,,/m/07dw25,13,Q1152539
Michie Tomizawa,7,F,1961-10-20,,/m/03bdg9,13,Q1324264
Brina Palencia,7,F,1984-02-13,/m/03d26m9,/m/02pr540,13,Q4968175
Shigeru Chiba,6,M,1954-02-04,,/m/03gwxp,13,Q2444815
Yutaka Nakano,6,,,,/m/0jyrlt,13,Q8062084
Tom Wayland,6,M,,,/m/0dgxzf,13,Q7818005
Show Hayami,6,M,1958-08-02,,/m/03rl7s,13,Q1355841
Kazuyuki Sogabe,6,M,1948-04-16,,/m/0ch_yn,13,Q2447124
Wendee Lee,4,F,1960-02-20,,/m/06v8s0,13,Q2642437
Keiko Han,4,F,1953-04-05,,/m/03bdbl,13,Q584678
Unshou Ishizuka,4,M,1951-05-16,,/m/048cqm,13,Q1351041
Emi Shinohara,4,F,1963-08-08,,/m/03b4xx,13,Q1324522
Maaya Sakamoto,3,F,1980-03-31,,/m/01rmnp,13,Q235216
Rika Fukami,3,F,1963-08-08,,/m/03bkqm,13,Q1324613
Dave Wittenberg,3,M,1971-09-01,,/m/05q_mg,13,Q4115716
Nachi Nozawa,3,M,1938-01-13,,/m/080kn0,13,Q1954570
Akira Ishida,3,M,1967-11-02,,/m/02h8hr,13,Q418736
Michelle Ruff,3,F,1967-09-27,,/m/0814k3,13,Q842585
Monica Rial,3,F,1975-10-05,,/m/066l3y,13,Q4115624
Darren Dunstan,3,M,1972,,/m/0d2x7w,13,Q159758
Fumihiko Tachiki,3,M,1961-04-29,,/m/03cx2x,13,Q1142856
Chiwa Saitō,3,F,1981-03-12,,/m/04bdlw,13,Q50027
Richard Ian Cox,3,M,1973-10-03,,/m/026h8y,13,Q721273
Luci Christian,3,F,1973-03-18,,/m/08p1gp,13,Q4115622
Hidekatsu Shibata,3,M,1937-03-25,,/m/0gdq4f,13,Q2735330
J. Michael Tatum,3,M,1976-05-25,,/m/04f4wrf,13,Q6106552
Houko Kuwashima,3,F,1975-12-12,,/m/01kwh5j,13,Q239389
Marc Thompson,3,M,1970-11-19,,/m/0cjmbz,13,
Jason Anthony Griffith,3,M,1980-11-26,,/m/08glff,13,Q3117090
Mike McFarland,3,M,1970-07-14,,/m/0dccw0,13,Q3857424
Sumi Shimamoto,3,F,1954-12-08,,/m/056q2j,13,Q584626
Yukana Nogami,3,F,1975-01-06,,/m/03chnb,13,Q1333036
Kenyu Horiuchi,3,M,1957-07-30,,/m/03h4dt,13,Q1202136
Marcello Mastroianni,118,M,1924-09-28,/m/0222qb,/m/015gjr,14,Q55469
Michel Piccoli,71,M,1925-12-27,,/m/021t8p,14,Q295257
Catherine Deneuve,68,F,1943-10-22,/m/03ts0c,/m/0cbkc,14,Q106418
Gérard Depardieu,54,M,1948-12-27,/m/03ts0c,/m/0c9hm,14,Q106508
Mathieu Amalric,47,M,1965-10-25,/m/03ts0c,/m/02qmdqm,14,Q355835
Alberto Sordi,37,M,1920-06-15,/m/0222qb,/m/019wlg,14,Q50003
Leonor Silveira,34,F,1970-10-28,,/m/07m27d5,14,Q291450
Vittorio de Sica,33,M,1901-07-07,/m/0222qb,/m/07y_r,14,Q892
Luís Miguel Cintra,32,M,1949-04-29,,/m/064m7xk,14,Q426979
Vittorio Gassman,31,M,1922-09-01,/m/0222qb,/m/0c0qw,14,Q55452
Christian Clavier,31,M,1952-05-06,,/m/06tr6y,14,Q310692
Josiane Balasko,31,F,1950-04-15,,/m/04427g,14,Q437254
Diogo Doria,28,M,1953-04-16,,/m/07m27dw,14,Q1226838
Philippe Noiret,28,M,1930-10-01,,/m/056z6_,14,Q106482
Nino Manfredi,27,M,1921-03-22,/m/0222qb,/m/036_p5,14,Q55456
Romy Schneider,27,F,1938-09-23,,/m/0144k5,14,Q78469
Michel Blanc,26,M,1952-04-16,,/m/03f1gh6,14,Q1398256
Thierry Lhermitte,26,M,1952-11-24,,/m/0cfrmn,14,Q548400
Sophia Loren,25,F,1934-09-20,/m/0222qb,/m/01qq_lp,14,Q43252
Sabine Azéma,24,F,1949-09-20,,/m/0fygvb,14,Q106592
Silvana Mangano,24,F,1930-04-21,/m/0222qb,/m/01y5v5,14,Q106919
Jean Gabin,24,M,1904-05-17,,/m/0479kh,14,Q23842
Marie-Anne Chazel,23,F,1951-09-19,,/m/03cjgg_,14,Q459676
Hippolyte Girardot,22,M,1955-10-10,/m/03ts0c,/m/047m4k5,14,Q1620037
Alain Delon,21,M,1935-11-08,/m/03ts0c,/m/01syr4,14,Q858
Michel Vuillermoz,20,M,1962-12-18,,/m/07r9f6x,14,Q1930952
Pierre Arditi,20,M,1944-12-01,,/m/0cr2py,14,Q123135
Ugo Tognazzi,20,M,1922-03-23,,/m/0ckl38,14,Q55468
Chiara Mastroianni,19,F,1972-05-28,/m/03ts0c,/m/07ghvl,14,Q283317
Jeanne Moreau,19,F,1928-01-23,/m/03ts0c,/m/03d0ns,14,Q37156
Gérard Jugnot,18,M,1951-05-04,,/m/03xn8xg,14,Q728158
Claudia Cardinale,18,F,1938-04-15,/m/0fj1k9,/m/01j5sv,14,Q107006
Magda Schneider,17,F,1909-05-17,,/m/05q8d9m,14,Q62327
Josef Meinrad,17,M,1913-04-21,,/m/036smf,14,Q85467
Dominique Lavanant,17,F,1944-05-24,,/m/047r9kq,14,Q440234
Memmo Carotenuto,16,M,1908-07-24,,/m/05p40xh,14,Q553941
Denis Podalydès,16,M,1963-04-22,,/m/08068rx,14,Q1187592
Isabel Ruth,16,F,1940-04-06,,/m/080h6jz,14,Q512420
Gustav Knuth,15,M,1901-07-07,,/m/05fbmsc,14,Q69382
Karlheinz Böhm,15,M,1928-03-16,,/m/05nzlg,14,Q78928
Vilma Degischer,15,F,1911-11-17,,/m/07p54sm,14,Q89761
Danielle Darrieux,15,F,1917-05-01,,/m/04r89g,14,Q234149
Michael Lonsdale,14,M,1931-05-24,,/m/08sz0k,14,Q346540
Stéphane Audran,14,F,1932-11-08,,/m/04dgp4,14,Q32439
Emmanuelle Devos,14,F,1964-05-10,/m/03ts0c,/m/02z752k,14,Q241043
Jean-Pierre Léaud,13,M,1944-05-28,,/m/01sm0m,14,Q483938
Stefania Sandrelli,13,F,1946-06-05,/m/0222qb,/m/0cv0r5,14,Q238547
Maurice Ronet,13,M,1927-04-13,,/m/026sp5z,14,Q965584
Melvil Poupaud,12,M,1973-01-26,/m/03ts0c,/m/0fbh1y,14,Q1339485
Gina Lollobrigida,12,F,1927-07-04,/m/0222qb,/m/01qrlx,14,Q56009
Nathalie Baye,12,F,1948-07-06,,/m/0d9mt_,14,Q8441
Ninetto Davoli,12,M,1948-10-11,,/m/02pkvd3,14,Q372481
Renato Salvatori,11,M,1933-03-20,,/m/0bq4zr,14,Q697888
Lambert Wilson,11,M,1958-08-03,,/m/053qgk,14,Q115735
Marisa Merlini,11,F,1923-08-06,,/m/04gq20z,14,Q459396
Yves Montand,11,M,1921-10-13,,/m/0j976,14,Q106057
Simone Signoret,10,F,1921-03-25,/m/041rx,/m/0gsj2,14,Q2023
Julien Bertheau,10,M,1910-06-19,,/m/0j_tx0,14,Q1122249
Michèle Morgan,10,F,1920-02-29,,/m/056906,14,Q234897
André Dussollier,10,M,1946-02-17,,/m/0fykjb,14,Q518457
Jean Rochefort,10,M,1930-04-29,,/m/04z2qx,14,Q106555
Michel Bouquet,10,M,1925-11-06,,/m/0j_psr,14,Q167462
Milena Vukotic,10,F,1938-04-23,,/m/0kst4t,14,Q437502
Jean-Pierre Marielle,9,M,1932-04-12,,/m/09g1zb,14,Q739521
Paolo Stoppa,9,M,1906-06-06,,/m/02qqhk5,14,Q1056349
Tina Pica,9,F,1884-03-31,,/m/03h55_p,14,Q696857
Claudio Gora,9,M,1913-07-27,,/m/02x4nkz,14,Q433903
Riccardo Garrone,9,M,1926-01-01,,/m/05q9cbr,14,Q973621
Romolo Valli,9,M,1925-02-07,,/m/0ctwtk,14,Q1849086
José Pinto,9,M,1929,,/m/0bggsp9,14,Q18276350
Leopoldo Trieste,9,M,1917-05-03,,/m/02qjw8j,14,Q472419
Franco Citti,8,M,1938-04-23,,/m/0fnt89,14,Q554430
John Malkovich,8,M,1953-12-09,/m/0ffjqy,/m/017r13,14,Q172261
Ruy de Carvalho,8,M,1927-03-01,,/m/0bntk18,14,Q10365463
Ricardo Trêpa,8,M,1972-10-28,,/m/07m27fk,14,Q550916
Serge Reggiani,7,M,1922-05-02,,/m/03h623,14,Q461111
Anne Consigny,7,F,1963-05-25,/m/03ts0c,/m/05fbd9p,14,Q437415
Bulle Ogier,7,F,1939-08-09,,/m/063k6z,14,Q204336
Henri Attal,7,,,,/m/0bvb0kv,14,
Giovanna Ralli,7,F,1935-01-02,,/m/02qh9tw,14,Q106957
Fanny Ardant,7,F,1949-03-22,,/m/014jxq,14,Q106349
Miguel Guilherme,7,M,1958-11-15,,/m/03c9_gs,14,Q10329785
Benoît Poelvoorde,7,M,1964-09-22,,/m/037b56,14,Q714765
Gaston Modot,6,M,1887-12-31,,/m/04jmb7q,14,Q323377
Paul Frankeur,6,M,1905-06-29,,/m/02802dx,14,Q277980
Pier Paolo Pasolini,6,M,1922-03-05,/m/0222qb,/m/016hvl,14,Q25120
Samir Guesmi,6,M,1967-10-07,,/m/0bgk78g,14,Q3470839
Jean-Claude Brialy,6,M,1933-03-30,,/m/0dfl_1,14,Q106326
Virna Lisi,6,F,1936-11-08,,/m/09g_k5,14,Q106627
Sophie Marceau,6,F,1966-11-17,/m/03ts0c,/m/0brhd,14,Q162753
Jean-Louis Trintignant,6,M,1930-12-11,/m/03ts0c,/m/014dy_,14,Q106204
Jean Carmet,6,M,1920-04-25,,/m/02fr73,14,Q639888
Jeremy Irons,6,M,1948-09-19,/m/02w7gg,/m/016ywr,14,Q171745
René Génin,6,M,1890-01-25,,/m/05b_5n4,14,Q3426329
Jacques Perrin,6,M,1941-07-13,/m/03ts0c,/m/0794vn,14,Q561124
Lando Buzzanca,6,M,1935-09-25,,/m/0bk6hs,14,Q1041527
Paul Crauchet,4,M,1920-07-14,,/m/09v2h98,14,Q556278
Raf Vallone,4,M,1916-02-17,,/m/027kz70,14,Q727786
Delphine Seyrig,4,F,1932-04-10,,/m/02s9wl,14,Q261456
Isabelle Adjani,4,F,1955-06-27,/m/013xrm,/m/01q8fxx,14,Q106383
Sami Frey,4,M,1937-10-13,,/m/02rjmx3,14,Q1324016
Anouk Aimée,4,F,1932-04-27,/m/03ts0c,/m/0148x0,14,Q228607
Juliet Berto,4,F,1947-01-16,,/m/026yhzm,14,Q440036
Ivan Desny,4,M,1922-12-28,,/m/043l4wc,14,Q66380
Miou-Miou,4,F,1950-02-22,,/m/03d22m,14,Q234297
Giacomo Rondinella,3,M,1923-08-30,,/m/01w8_rc,14,Q3762252
Jean-Paul Roussillon,3,M,1931-03-05,/m/03ts0c,/m/09gcv3s,14,Q444570
Enzo Garinei,3,M,1926-05-04,,/m/04gpr1r,14,Q3726538
Vernon Dobtcheff,3,M,1934-08-14,,/m/09dkrz,14,Q205868
Charles Denner,3,M,1926-05-29,,/m/02721k6,14,Q1064099
Paolo Panelli,3,M,1925-07-15,,/m/05p8t52,14,Q1053918
Noémie Lvovsky,3,F,1964-12-14,/m/03ts0c,/m/07kjp0t,14,Q440609
Pierre Mingand,3,M,1900-06-02,,/m/0gc3yqm,14,Q3386293
Pierre Renoir,3,M,1885-03-21,,/m/04cr1x,14,Q518966
Claude Rich,3,M,1929-02-08,,/m/04n45zd,14,Q1097113
Gino Cervi,3,M,1901-05-03,,/m/078gjr,14,Q554301
Saro Urzì,3,M,1913-02-24,,/m/02rk6cg,14,Q752652
Clara Colosimo,3,F,1922-05-23,,/m/0641wm9,14,Q512205
Tamara Lees,3,F,1924-12-14,,/m/05p66l0,14,Q509601
Caterina Boratto,3,F,1915-03-15,,/m/04lgxzh,14,Q443254
Fabrice Luchini,3,M,1951-11-01,,/m/09kqsj,14,Q620118
Malik Zidi,3,M,1975-02-14,,/m/0536dfr,14,Q2185587
Gérard Philipe,3,M,1922-12-04,,/m/02nxzk,14,Q150662
Tchéky Karyo,3,M,1953-10-04,/m/03ts0c,/m/04v_8d,14,Q317704
Giulietta Masina,3,F,1921-02-22,,/m/05r24b,14,Q106907
Sinéad Cusack,3,F,1948-02-18,/m/03bkbh,/m/04wycw,14,Q224782
Guglielmo Barnabò,3,M,1888-05-11,,/m/04gk6hm,14,Q1553389
Helmut Berger,3,M,1944-05-29,,/m/07pnlb,14,Q78561
Salvo Randone,3,M,1906-09-25,,/m/05p11z3,14,Q697274
Adolfo Celi,3,M,1922-07-27,,/m/07qbkb,14,Q365044
Raymond Pellegrin,3,M,1925-01-01,,/m/0dkcx2,14,Q1384327
Mario David,3,M,1927-08-09,,/m/0ck4_rb,14,Q123849
Andrea Checchi,3,M,1916-10-21,,/m/03ccqcb,14,Q493631
Miranda Campa,3,F,1914-01-31,,/m/0gc2n5d,14,Q3858780
Louis Jouvet,3,M,1887-12-24,,/m/039nm5,14,Q60801
Viviane Romance,3,F,1912-07-04,,/m/04tbk0,14,Q450179
Claude Jade,3,F,1948-10-08,,/m/01s9f4,14,Q650
Christine Pascal,3,F,1953-11-29,,/m/02qkkyy,14,Q451637
Dominique Zardi,3,,,,/m/0j_pt8,14,Q82617
Enrico Viarisio,3,M,1897-12-03,,/m/096qhw,14,Q3726099
Nathalie Richard,3,F,1963-01-06,/m/03ts0c,/m/0fd_xs,14,Q3336667
Jean-Paul Belmondo,3,M,1933-04-09,,/m/0cbkw,14,Q106255
Silvio Bagolini,3,M,1914-08-04,,/m/05p27c2,14,Q1294547
Monique Chaumette,3,F,1927-04-04,,/m/0bwb7yq,14,Q274043
Daniel Auteuil,3,M,1950-01-24,,/m/01vwr9,14,Q106303
Suzanne Flon,3,F,1918-01-28,,/m/03qfg6n,14,Q453822
René Bergeron,3,M,1890-10-07,,/m/0bpjjqj,14,Q3425827
Dora Doll,3,F,1922-05-19,,/m/0b9qh7,14,Q542048
Cosetta Greco,3,F,1930-10-08,,/m/05pbxmf,14,Q3695084
Albert Préjean,3,M,1894-10-27,,/m/09g8bny,14,Q1431969
Robert Le Vigan,3,,,,/m/0bpjjwf,14,Q466317
Tecla Scarano,3,F,1894-08-20,,/m/04jm_wd,14,Q3982413
Alain Cuny,3,M,1908-07-12,,/m/02q2y2l,14,Q334506
Pierre Clémenti,3,M,1942-09-28,,/m/0f6n2q,14,Q956193
Michel Robin,3,M,1930-10-13,,/m/05zynl0,14,Q3310736
Dominique Sanda,3,F,1951-03-11,,/m/0994nv,14,Q179152
Checco Durante,3,M,1893-11-19,,/m/04jbvyg,14,Q3666973
Franco Fabrizi,3,M,1926-02-15,,/m/02qln90,14,Q555117
Louis Garrel,3,M,1983-06-14,,/m/05y4f_,14,Q382393
Sandra Milo,3,F,1935-03-11,,/m/0cjjsx,14,Q291915
Ave Ninchi,3,F,1915-12-14,,/m/0bygf_,14,Q696347
Bouli Lanners,3,M,1965-05-20,,/m/0282b9n,14,Q895091
Roland Blanche,3,M,1943-12-31,,/m/0bhgq4x,14,Q3439965
Oliver Hardy,396,M,1892-01-18,/m/07bch9,/m/0lh0c,15,Q72911
Stan Laurel,356,M,1890-06-16,,/m/03mv0b,15,Q72869
Allen Hoskins,258,M,1920-08-09,/m/0x67,/m/04bxrg,15,Q925886
Huntz Hall,237,M,1920-08-15,,/m/027_zc,15,Q3143375
Leo Gorcey,226,M,1917-06-03,,/m/0671gz,15,Q2560665
Jackie Condon,209,M,1918-03-25,,/m/04jzg4,15,Q1856064
Ernie Morrison,207,M,1912-12-20,/m/0x67,/m/04jzj8,15,Q475405
Joe Cobb,178,M,1916-11-07,,/m/04jzgw,15,Q968403
Mary Kornman,167,F,1915-12-27,,/m/04jz9t,15,Q2059559
Mickey Daniels,167,M,1914-10-11,,/m/04jzkr,15,Q1973922
Jack Davis,151,,,,/m/03jx0f,15,Q249533
William Gillespie,143,M,1894-01-24,,/m/03d371d,15,Q8009885
Charlie Hall,135,M,1899-08-19,,/m/065vf7,15,Q636496
Charles Stevenson,131,M,1887-10-13,,/m/03cty3s,15,Q5082672
Gabriel Dell,130,M,1919-10-08,,/m/08fmd5,15,Q5515595
David Gorcey,125,M,1921-02-06,,/m/0260wtf,15,Q5234247
Bobby Jordan,116,M,1923-04-01,,/m/01szb2,15,Q4935226
Sam Lufkin,104,M,1891-05-08,,/m/02qt07_,15,Q1773099
William Benedict,100,M,1917-04-16,,/m/05q53cl,15,Q8005380
Harold Lloyd,94,M,1893-04-20,,/m/0177s6,15,Q104340
Andy Samuel,87,M,1909-04-10,,/m/04ky88,15,Q4761275
Sammy Brooks,76,M,1891-07-10,,/m/02z8hjp,15,Q3946526
Snub Pollard,71,M,1889-11-09,,/m/07849h,15,Q474943
Bebe Daniels,71,F,1901-01-14,,/m/01zfs_,15,Q255577
Wallace Howe,71,M,1876-03-04,,/m/04gmg5q,15,Q15452909
Noah Young,69,M,1887-02-02,,/m/0d_fys,15,Q3342510
Richard Daniels,67,M,1864-01-23,,/m/043nc6j,15,Q7325090
Jackie Cooper,64,M,1922-09-15,,/m/012c6x,15,Q372073
Bobby Hutchins,57,M,1925-03-29,,/m/04k4jh,15,Q888568
Marie Mosquini,55,F,1899-12-03,,/m/02zbl_g,15,Q1752895
Dorothy Coburn,55,F,1904-06-08,,/m/0ks87r,15,Q439985
Mary Ann Jackson,54,F,1923-01-14,,/m/04k4kn,15,Q2436903
Dorothea Wolbert,53,F,1874-04-12,,/m/02z468q,15,Q5298262
