Actor_name,connectivity,actor_gender,Actor_date_of_birth,Actor_ethnicity,Freebase_actor_ID,community
Tim Spencer,9,M,1908-07-13,,/m/0ddbqx2,2
Eric Linden,9,M,1909-09-15,/m/065b6q,/m/0gn989,2
Joey Bishop,9,M,1918-02-03,/m/041rx,/m/02vz3r,2
Connie Gilchrist,9,F,1901-02-06,,/m/03nrbbn,2
Jane Powell,9,F,1929-04-01,,/m/01tn1yy,2
George Meeker,9,M,1904-03-05,,/m/0f8463,2
Stefanie Powers,9,F,1942-11-02,,/m/04mn7m,2
Linda Darnell,9,F,1923-10-16,,/m/02c7y8,2
Geraldine Fitzgerald,9,F,1913-11-24,,/m/04xq36,2
Theodore Roberts,9,M,1861-10-08,,/m/0grjc6,2
Lucien Littlefield,9,M,1895-08-16,,/m/027j98h,2
Rita Hayworth,8,F,1918-10-17,/m/033tf_,/m/01pl9g,2
Miriam Hopkins,8,F,1902-10-18,,/m/0184cd,2
Luis Alberni,8,M,1886-10-04,,/m/09753p,2
George O'Brien,8,M,1899-04-19,,/m/07vxfc,2
Philip Ahn,8,M,1905-03-29,,/m/05r10m,2
James Stephenson,8,M,1889-04-14,,/m/04x94m,2
Cheeta,8,,,,/m/0hpddvb,2
Frankie Marvin,8,M,1904-01-27,,/m/0gbyyvr,2
Richard Loo,8,M,1903-10-01,,/m/02qm0l0,2
John Agar,8,M,1921-01-31,,/m/0793q6,2
"Kendall ""Breezy Brisbane"" McComas",8,M,1916-10-29,,/m/04k4w3,2
Sheila Terry,8,F,1910-03-05,,/m/02w9x90,2
Marjorie Reynolds,8,F,1917-08-12,,/m/07ks67,2
Yul Brynner,7,M,1920-07-11,/m/041rx,/m/0gqrb,2
Fess Parker,7,M,1924-08-16,,/m/03zzzq,2
Percy Kilbride,7,M,1888-07-16,,/m/02l91t,2
Jennifer Jones,7,F,1919-03-02,,/m/0hqdr,2
Gene Evans,7,M,1922-07-11,,/m/079gmy,2
Alice Terry,7,F,1899-07-29,,/m/06_tfw,2
Estelita Rodriguez,7,F,1928-07-02,,/m/0gbx3b6,2
Stuart Whitman,7,M,1928-02-01,,/m/015dqz,2
D'Urville Martin,7,M,1939-02-11,/m/0x67,/m/0bwh6b,2
Evelyn Keyes,7,F,1916-11-20,,/m/026gn9,2
Richard Conte,7,M,1910-03-24,,/m/033wfz,2
Jason Robards,7,M,1922-07-26,,/m/01tcf7,2
ZaSu Pitts,7,F,1894-01-03,,/m/01lr4p,2
Nancy Olson,7,F,1928-07-14,,/m/053ykf,2
Kathy Bates,7,F,1948-06-28,,/m/02kxwk,2
Fuzzy Knight,7,M,1901-05-09,,/m/02x3c65,2
Gale Sondergaard,7,F,1899-02-15,/m/0dqqwy,/m/02rwj9,2
Cliff Edwards,7,M,1895-06-14,,/m/01mgdm3,2
Gloria Swanson,7,F,1899-03-27,/m/065b6q,/m/0173lp,2
William Lundigan,7,M,1914-06-12,,/m/03gwybn,2
Wayne Morris,7,M,1914-02-17,,/m/088cqg,2
Walter Abel,7,M,1898-06-06,,/m/02rr7_,2
Francis Ford,7,M,1881-08-14,,/m/07gpy2,2
Gig Young,7,M,1913-11-04,,/m/03bqwc,2
Ralph Bellamy,7,M,1904-06-17,,/m/02l101,2
Joanne Dru,7,F,1922-01-31,,/m/04qc1y,2
Anthony Perkins,7,M,1932-04-04,,/m/016dgz,2
Alan Hewitt,7,M,,,/m/0jx0_w,2
J. T. Walsh,7,M,1943-09-28,,/m/034zc0,2
Anna May Wong,7,F,1905-01-03,/m/0d2by,/m/03bx1r,2
Brenda Joyce,7,F,1917-02-25,,/m/08hj0p,2
Mildred Natwick,7,F,1905-06-19,,/m/09px0t,2
Ludwig Stössel,7,M,1883-02-12,,/m/02pnv8t,2
George Barbier,7,M,1864-11-19,,/m/080k1hc,2
Robert Keith,7,M,1898-02-10,,/m/045lwq,2
Charles Arnt,7,M,1906-08-20,,/m/02x707b,2
Paul Henreid,7,M,1908-01-10,/m/019lrz,/m/02m2wp,2
Ian Hunter,7,M,1900-06-13,,/m/0h4dg9,2
Wally Wales,7,M,1895-11-13,,/m/02x6kb0,2
Howard Keel,7,M,1919-04-13,,/m/01mq34p,2
Pal,7,,,,/m/05tf4t,2
Wallace Ford,7,M,1898-02-12,,/m/06fx38,2
Danny Kaye,7,M,1913-01-18,/m/041rx,/m/02h48,2
Donald O'Connor,6,M,1925-08-28,,/m/01wrn5,2
Buddy Ebsen,6,M,1908-04-02,/m/0dqqwy,/m/018gn4,2
Rosemary DeCamp,6,F,1910-11-14,,/m/06zmnl,2
Frank Conroy,6,M,1890-10-14,,/m/02vn14m,2
Eddie Parker,6,M,1900-12-12,,/m/02qnzgm,2
George Hamilton,6,M,1939-08-12,,/m/01yzhn,2
Ned Sparks,6,M,1883-11-19,,/m/037vcz,2
Anita Louise,6,F,1915-01-09,,/m/046chw,2
Hobart Bosworth,6,M,1867-08-11,,/m/0dxnfv,2
Ian Wolfe,6,M,1896-11-04,,/m/02qsy5t,2
J. P. McGowan,6,M,1880-02-24,,/m/07v99f,2
Ruth Donnelly,6,F,1896-05-17,,/m/03wbdx4,2
Edward Hearn,6,M,1888-09-06,,/m/03c9p5r,2
Victor Jory,6,M,1902-11-23,,/m/05rs2c,2
Xavier Cugat,6,M,1900-01-01,,/m/01ldr0l,2
Gloria Hendry,6,F,1949-03-03,/m/0x67,/m/049zht,2
Leo G. Carroll,6,M,1892-10-25,,/m/01ltsk,2
Constance Bennett,6,F,1904-10-22,,/m/02r0k9,2
Gavin Muir,6,M,,,/m/04685cx,2
Bert Roach,6,M,1891-08-21,,/m/03cg7pn,2
Robert Stack,6,M,1919-01-13,,/m/01h4rj,2
Frank Dekova,6,M,1910-03-17,,/m/0ksmqq,2
Freddy Rodriguez,6,M,1975-01-17,,/m/06151l,2
Victor Buono,6,M,1938-02-03,,/m/030_p1,2
Henry Kolker,6,M,1870-11-13,,/m/09q3gc,2
Elliott Reid,6,M,1920-01-16,,/m/02rlps7,2
Jim Davis,6,M,1909-08-26,,/m/03tyf7,2
Ernest Torrence,6,M,1878-06-26,,/m/07tqn0,2
Ingrid Bergman,6,F,1915-08-29,/m/065b6q,/m/0bdt8,2
Stella Stevens,6,F,1938-10-01,,/m/04c1xv,2
Henry Silva,6,M,1928-09-15,,/m/099c0b,2
Edmund Lowe,6,M,1890-03-03,,/m/0f0zn1,2
Lucile Browne,6,F,1907-03-18,,/m/02w9xtw,2
Bonita Granville,6,F,1923-02-02,,/m/04bhjx,2
Wesley Addy,6,M,1913-08-04,,/m/0fp0z4,2
Mary Forbes,6,F,1879-12-30,,/m/03y9hct,2
Sig Ruman,6,M,1884-10-11,,/m/084v_q,2
David Powell,6,M,1883-12-17,,/m/0fjj2_,2
Julie Adams,6,F,1926-10-17,,/m/07pfr7,2
Lee Patrick,6,F,1901-11-22,,/m/04qz9w,2
Turhan Bey,6,M,1922-03-30,,/m/05r199,2
Jane Bryan,6,F,1918-06-11,,/m/027w_m5,2
Marie Dressler,6,F,1868-11-09,,/m/0183w9,2
Anne Nagel,6,F,1915-09-29,,/m/0ksyxs,2
Mischa Auer,6,M,1905-11-17,/m/0g5y6,/m/04jx1g,2
George Murphy,6,M,1902-07-04,,/m/01s80h,2
Harry Hayden,6,M,1882-11-08,,/m/02x2v28,2
Harry Shannon,6,M,1890-06-13,,/m/075n918,2
Art Carney,6,M,1918-11-04,/m/033tf_,/m/015qt5,2
Betty Garrett,6,F,1919-05-23,,/m/03q3cj,2
Warner Anderson,6,M,1911-03-10,,/m/076zpb2,2
Barry Kelley,6,M,1908-08-19,,/m/07859d,2
Edythe Chapman,6,F,1863-10-08,,/m/0g2y4r,2
Charles Lane,6,M,1905-01-26,,/m/02pkhn,2
William Gargan,6,M,1905-07-17,,/m/04x93v,2
Hedda Hopper,6,F,1885-05-02,,/m/01_z45,2
Preston Foster,6,M,1900-08-24,,/m/070d23,2
Rags Ragland,6,M,1905-08-23,,/m/0chbw1,2
Janis Paige,6,F,1922-09-16,,/m/0grb5z,2
Warner Baxter,6,M,1889-03-29,,/m/011_nf,2
Johnny Mack Brown,6,M,1904-09-01,,/m/03_bny,2
Tawny Kitaen,6,F,1961-08-05,,/m/03jzmk,2
Gilbert Roland,6,M,1905-12-11,,/m/054ztz,2
Robert Baldwin,6,M,1904-01-07,,/m/0gc1xsj,2
Mae Murray,6,F,1889-05-10,,/m/02dmts,2
Lloyd Nolan,6,M,1902-08-11,,/m/06fgbb,2
Jonathan Hale,6,M,1891-03-21,,/m/09_02r,2
Polly Bergen,6,F,1930-07-14,,/m/01p2cbp,2
Dorothy Lovett,6,F,1915-02-16,,/m/0gby8hl,2
Edwin Maxwell,6,M,1886-02-09,/m/03bkbh,/m/06mp0p,2
Judith Anderson,6,F,1897-02-10,,/m/02cl24,2
Skippy,6,,,,/m/05_rq2,2
Julie Christie,6,F,1941-04-14,/m/0d7wh,/m/015q43,2
Anne Francis,6,F,1930-09-16,,/m/074qmy,2
Addison Richards,6,M,1887-10-20,,/m/02x6k3h,2
Goldie Hawn,6,F,1945-11-21,/m/08hpk0,/m/0cwtm,2
Maston Williams,6,,,,/m/0gbzc9n,2
Patric Knowles,6,M,1911-11-11,,/m/09cfjz,2
"House Peters, Jr.",6,M,1916-01-12,,/m/04n3_xw,2
Eddie Mayehoff,6,M,1909,,/m/03nw68z,2
Heather Angel,6,F,1909-02-09,,/m/07z7g5,2
Carleton Young,6,M,1905-10-21,,/m/025vvw5,2
Carl Matthews,6,M,1899-02-19,,/m/0gbn8q7,2
Emilio Fernández,6,M,1904-03-26,/m/09k5jvk,/m/08j2hx,2
Leslie Howard,6,M,1893-04-03,/m/041rx,/m/0lcf1,2
Betty Hutton,6,F,1921-02-26,,/m/01tg0q2,2
James Best,6,M,1926-07-26,,/m/064xyh,2
Gene Reynolds,6,M,1923-04-04,,/m/08qvhv,2
Meinhart Maur,6,M,1891-08-18,,/m/03m8g9b,2
Mary Boland,6,F,1882-01-28,,/m/0c1kv8,2
Rosemary Lane,6,F,1913-04-04,,/m/0b_h9_v,2
Leatrice Joy,6,F,1893-11-07,,/m/07zfbk,2
Milton Frome,6,M,1909-02-24,,/m/0gfp32,2
Jack Kirk,6,M,1885-02-19,,/m/0gb_hjr,2
Gladys Cooper,6,F,1888-12-18,,/m/016dql,2
Jack Holt,6,M,1888-05-31,,/m/03p7px,2
Sabu,6,M,1964-11-18,,/m/0c93wz,2
Lane Bradford,6,M,1922-08-29,,/m/0cc8pt0,2
Ian Keith,6,M,1899-02-27,,/m/0c063v,2
Tony Randall,6,M,1920-02-26,,/m/028mc6,2
Chester Morris,6,M,1901-02-16,,/m/011_pk,2
Ray McDonald,6,M,1920-06-27,,/m/0gbxfh3,2
Leyland Hodgson,6,M,1892-10-05,,/m/0cgry8c,2
Russ Tamblyn,6,M,1934-12-30,,/m/039fwd,2
David Torrence,6,M,1864-01-17,,/m/03y9f00,2
Mel Tormé,6,M,1925-09-13,/m/041rx,/m/021162,2
Carl de Vogt,6,M,1885-09-14,,/m/0ksz04,2
Melville Cooper,6,M,1896-10-15,,/m/0ksbt2,2
Minor Watson,6,M,1889-12-22,,/m/02x4b3p,2
Charles Martin Smith,6,M,1953-10-30,,/m/04x29_,2
Donald Meek,6,M,1878-07-14,,/m/0gnvn7,2
Diana Lynn,6,F,1926-10-07,,/m/04xx_l,2
Elisabeth Fraser,6,F,1920-01-08,,/m/0629kv,2
Beverly Adams,6,F,1940-11-07,,/m/070282,2
Dorothy Sebastian,6,F,1903-04-26,,/m/0b097z,2
Elisabeth Risdon,6,F,1887-04-26,,/m/02x6kqd,2
Lane Chandler,6,M,1899-06-04,,/m/06y7cl,2
Lynn Bari,6,F,1913-12-18,,/m/071cn2,2
C. Henry Gordon,6,M,1883-06-17,,/m/0417n_n,2
Tris Coffin,6,M,1909-08-13,,/m/0b5by4,2
Lizabeth Scott,6,F,1922-09-29,,/m/05qtz0,2
Bryant Washburn,6,M,1889-04-28,,/m/02x2896,2
Ron Livingston,6,M,1967-06-05,,/m/02bpxg,2
Ricardo Montalbán,6,M,1920-11-25,/m/09k5jvk,/m/0k014,2
Walter Connolly,6,M,1887-04-08,,/m/0281f2s,2
Maude Eburne,6,F,1875-11-10,,/m/03md_y1,2
James Gregory,6,M,1911-12-23,,/m/0435_t,2
Cecil Kellaway,6,M,1890-08-22,,/m/0266fq7,2
Eleanor Powell,6,F,1912-11-21,,/m/020tqp,2
Lila Lee,5,F,1901-07-25,,/m/0737l8,2
"Douglas Fairbanks, Jr.",5,M,1909-12-09,,/m/01hdjt,2
Evelyn Ankers,5,F,1918-08-17,,/m/09t0l3,2
Florence Eldridge,5,F,1901-09-05,,/m/042vx1,2
Richard Dix,5,M,1893-07-18,,/m/012c79,2
Claire Lotto,5,F,1893-09-23,,/m/03m4m1_,2
Trish Van Devere,4,F,1943-03-09,,/m/09mblm,2
Walter Slezak,4,M,1902-05-03,,/m/03n383,2
Carl Benton Reid,4,M,1893-08-14,,/m/027v4n9,2
Frank Cellier,4,M,1884-02-23,,/m/04mx6jw,2
Steve Cochran,4,M,1917-05-25,,/m/06pcfk,2
Lynda Day George,4,F,1944-12-11,,/m/09q6pq,2
Arthur Shields,4,M,1896-02-15,/m/03bkbh,/m/07jktx,2
Ricardo Cortez,4,M,1900-09-19,/m/041rx,/m/07zj6v,2
"Richard \\""Skeets\\"" Gallagher",4,M,1891-07-28,,/m/07sbqvr,2
Jeff York,4,M,1912-03-23,,/m/0kr_px,2
Priscilla Dean,4,F,1896-11-25,,/m/0ccwwr,2
Gail Patrick,4,F,1911-06-20,,/m/027yf9h,2
Fred Kohler,4,M,1888-04-20,,/m/0273l7w,2
Don Knotts,4,M,1924-07-21,,/m/01nrq5,2
Joseph Calleia,4,M,1897-08-04,,/m/06kprx,2
Erskine Sanford,4,M,1885-11-19,,/m/03d37kk,2
Elliott Dexter,4,M,1870-03-29,,/m/0f2ll_,2
Charles Hallahan,4,M,1943-07-29,,/m/0b_h4f,2
Edward Van Sloan,4,M,1882-11-01,,/m/09fw02,2
Jessie Royce Landis,4,F,1904-11-25,,/m/01rtpc,2
Bill Robinson,4,M,1878-05-25,/m/0x67,/m/03lzm1,2
Herbert Mundin,4,M,1898-08-21,,/m/0gmqf6,2
Del Moore,4,M,1916-05-14,,/m/0gpdbv,2
Ruth Hussey,4,F,1911-10-30,,/m/04qhwv,2
David Wayne,4,M,1914-01-30,,/m/067lzb,2
Marian Marsh,4,F,1913-10-17,,/m/026gzvh,2
Guinn Williams,4,M,1899-04-26,,/m/0ch583,2
Ed Brady,4,M,1889-12-06,,/m/0j353c0,2
Margaret Hamilton,4,F,1902-12-09,,/m/02t0gh,2
Freddie Bartholomew,4,M,1924-03-28,,/m/04795v,2
Ruth Chatterton,4,F,1892-12-24,,/m/0173p_,2
Mary Wickes,4,F,1910-06-13,/m/07hwkr,/m/03zkyh,2
Oja Kodar,4,F,1941,,/m/061kqv,2
Reginald Gardiner,4,M,1903-02-27,,/m/01wp2sn,2
Geraldine Farrar,4,F,1882-02-28,,/m/01sg96,2
Brad Dexter,4,M,1917-04-09,,/m/063wxj,2
John Ireland,4,M,1914-01-30,,/m/0561jd,2
Warren Hymer,4,M,1906-02-25,,/m/03cs86q,2
Edmund Purdom,4,M,1924-12-19,,/m/0767vn,2
Irene Papas,4,F,1926-09-03,/m/0bkbz,/m/0289nx,2
Grace Cunard,4,F,1893-04-08,,/m/07_9s8,2
Natalie Trundy,4,F,1940-08-05,,/m/0kt17b,2
Buddy Lester,4,M,1917-01-16,,/m/02pj5_b,2
Whit Bissell,3,M,1909-10-25,,/m/057_ft,2
Mamie Van Doren,3,F,1931-02-06,/m/065b6q,/m/02yjx4,2
Robert Paige,3,M,1911-12-02,,/m/02783h7,2
Joan Evans,3,F,1934-07-18,,/m/07dhhf,2
Julissa,3,F,1944-04-08,,/m/0cmdnfl,2
Halliwell Hobbes,3,M,1877-11-16,,/m/04yg_j0,2
Aldo Ray,3,M,1926-09-25,,/m/03zzpx,2
Ethel Merman,3,F,1908-01-16,,/m/0pkw7,2
Lotus Long,3,F,1909-07-18,,/m/09v380h,2
Mike Kellin,3,M,1922-04-26,/m/041rx,/m/0dhtrg,2
Lou Jacobi,3,M,1913-12-28,/m/041rx,/m/06vv6_,2
Sally Eilers,3,F,1908-12-11,,/m/027g16l,2
Marion Davies,3,F,1897-01-03,,/m/01g24t,2
Basil Ruysdael,3,M,1888-07-24,,/m/03hhp1v,2
Curt Bois,3,M,1901-04-05,,/m/0cw3t3,2
Fergie,3,F,1975-03-27,,/m/01svw8n,2
Edward Peil Sr.,3,M,1883-01-18,,/m/02x2lmz,2
Helen Hayes,3,F,1900-10-10,,/m/018417,2
Karl Swenson,3,M,1908-07-23,,/m/0fmm80,2
Sean McClory,3,M,1924-03-08,,/m/02v_qc5,2
Jeanne Cagney,3,F,1919-03-25,,/m/074n7w,2
Dennis O'Flaherty,3,M,,,/m/0jz405,2
Henry Hewitt,3,M,1885-12-28,,/m/0cz87rg,2
DeWitt Jennings,3,M,1871-06-21,,/m/03gqqck,2
O.P. Heggie,3,M,1877-09-17,,/m/05mrl8v,2
Hannah Jones,3,F,,,/m/0bv_pdc,2
Ronnie Schell,3,M,1931-12-23,,/m/03rt93,2
Grady Sutton,3,M,1906-04-05,,/m/02pjmg2,2
Dona Drake,3,F,1914-11-15,,/m/04_0_ky,2
Philip Dorn,3,M,1901-09-30,,/m/0kskxn,2
Barbara Hershey,3,F,1948-02-05,/m/041rx,/m/03lvyj,2
Helmut Dantine,3,M,1917-10-07,,/m/08vj24,2
Jane Russell,3,F,1921-06-21,,/m/02w3l1,2
Elsie Ferguson,3,F,1883-08-19,,/m/042x9k,2
Catherine Bach,3,F,1954-03-01,/m/01g7zj,/m/028f6l,2
Julius Harris,3,M,1923-08-17,/m/0x67,/m/045dql,2
James Bell,3,M,1891-12-01,,/m/0bgbxr_,2
Polly Moran,3,F,1883-06-28,,/m/0cwbwh,2
Louis Wolheim,3,M,1880-03-28,,/m/059r5c,2
Perry Lopez,3,M,1931-07-22,,/m/02z5bft,2
Charles McGraw,3,M,1914-05-10,,/m/05cbjv,2
Betty Field,3,F,1913-02-08,,/m/02l0mw,2
Alida Valli,3,F,1921-05-31,,/m/07nnh1,2
Anna Sten,3,F,1908-12-03,,/m/027h5l1,2
Brenda Marshall,3,F,1915-09-29,,/m/05qw5v,2
Simon Rex,3,M,1974-07-20,,/m/012wy9,2
Audrey Totter,3,F,1918-12-20,,/m/04xglh,2
Ethel Wales,3,F,1878-04-04,,/m/03cngrl,2
Esther Ralston,3,F,1902-09-17,,/m/086405,2
Robert Benchley,3,M,1889-09-15,,/m/03gph9,2
Desi Arnaz,3,M,1917-03-02,/m/04dbw3,/m/02fgg,2
Joan Caulfield,3,F,1922-06-01,,/m/07ynhn,2
Ann Codee,3,F,1890-03-05,,/m/028507g,2
Robert Flemyng,3,M,1912-01-03,,/m/0bq0vl,2
Janet Margolin,3,F,1943-07-25,,/m/093h0p,2
Nestor Paiva,3,M,1905-06-30,,/m/0gtvny,2
Hayden Panettiere,3,F,1989-08-21,/m/0xnvg,/m/02jyhv,2
Dorothy Patrick,3,F,1921-06-03,,/m/09vx5h,2
Eugene Iglesias,3,M,1926-12-03,,/m/0gb_k1d,2
Ken Terrell,3,M,1904-04-29,,/m/0cmd9yc,2
Gale Storm,3,F,1922-04-05,,/m/01p3k9x,2
Boothe Howard,3,M,1890-10-02,,/m/0gdk2c5,2
John Dehner,3,M,1915-11-23,,/m/09kpbj,2
Howie Mandel,3,M,1955-11-29,/m/041rx,/m/02_wxh,2
Verree Teasdale,3,F,1903-03-15,,/m/047dp2j,2
Macdonald Carey,3,M,1913-03-15,,/m/0320h5,2
Andrea Leeds,3,F,1914-08-14,,/m/049n4z,2
Luke Askew,3,M,1932-03-26,,/m/026sv79,2
Al Jolson,3,M,1886-05-26,/m/041rx,/m/01mgtn4,2
John Archer,3,M,1915-05-08,,/m/027kj6l,2
Kim Hunter,3,F,1922-11-12,,/m/01574b,2
Claire Windsor,3,F,1892-04-14,,/m/06z41w,2
Vito Scotti,3,M,1918-01-26,,/m/0983m3,2
Robert Frazer,3,M,1891-06-29,,/m/043jw46,2
John Buckler,3,M,,,/m/0k42_s,2
Martin Gabel,3,M,1912-06-19,,/m/05xrj4,2
Henry Wilcoxon,3,M,1905-09-08,,/m/014g8p,2
Fred Kohler Jr.,3,M,1911-07-08,,/m/0gc2kz2,2
Michael Hurst,3,M,1957-09-20,,/m/05b_9t,2
Stanley Andrews,3,M,1891-08-28,,/m/0281n57,2
Jessie Ralph,3,F,1864-11-05,,/m/0d6lqy,2
Claude Dauphin,3,M,1903-08-19,,/m/04cs_6_,2
William Haade,3,M,1903-03-02,,/m/02x6gy9,2
Lucille Bremer,3,F,1917-02-21,,/m/046p1w,2
Sheila Bromley,3,F,1907-10-31,,/m/02wbwzw,2
Nick Cravat,3,M,1912-01-11,,/m/07n3j_,2
Elizabeth Allan,3,F,1908-04-09,,/m/07jcbz,2
Lars Hanson,3,M,1886-07-26,,/m/083q0x,2
Juliette Lewis,3,F,1973-06-21,,/m/02g0mx,2
Marshall Thompson,3,M,1925-11-27,,/m/08y0rb,2
Nick Dennis,3,M,1904-04-26,,/m/08mxy8,2
Dub Taylor,3,M,1907-02-26,,/m/05f0d6,2
Dick Shawn,3,M,1923-12-01,,/m/062d25,2
Parley Baer,3,M,1914-08-05,,/m/06s0lj,2
Robert Walker,3,M,1918-10-13,,/m/053y56,2
Ellen Corby,3,F,1911-06-03,,/m/055jj1,2
James Dunn,3,M,1901-11-02,,/m/03bp7b,2
Luise Rainer,3,F,1910-01-12,/m/041rx,/m/018q81,2
Jefferson Mays,3,M,1965-06-08,,/m/025rwdv,2
Julia Faye,3,F,1892-09-24,,/m/0c05x8,2
Will Geer,3,M,1902-03-09,,/m/03qcyy,2
Brian Aherne,3,M,1902-05-02,,/m/04x8_g,2
David Burns,3,M,1902-06-22,,/m/06sr8f,2
Mary Elizabeth Winstead,3,F,1984-11-28,,/m/073x6y,2
Alma Kruger,3,F,1868-09-13,,/m/03cztr9,2
Charlotte Greenwood,3,F,1890-06-25,,/m/0dnfnr,2
Joan Davis,3,F,1907-06-29,,/m/074q_g,2
Florence Vidor,3,F,1895-07-23,,/m/0d_l65,2
Virginia Field,3,F,1917-11-04,,/m/074yf5,2
Ivan Miller,3,M,1888-11-13,,/m/0gcx7kc,2
Helen Mack,3,F,1913-11-12,,/m/0b1phn,2
Lillian Elliott,3,F,1874-04-24,,/m/03cz213,2
Taina Elg,3,F,1930-03-09,,/m/0krsmr,2
George Peppard,3,M,1928-10-01,,/m/0391v,2
Everett Sloane,3,M,1909-10-01,/m/041rx,/m/0623tl,2
Clarence Wilson,3,M,1876-11-17,,/m/05bh248,2
Stuart Erwin,3,M,1903-02-14,,/m/04jx7t,2
Aubrey Mather,3,M,1885-12-17,,/m/03hlr95,2
Robert Strauss,3,M,1913-11-08,,/m/0266n4d,2
Eddie Collins,3,M,1883-01-30,,/m/062jfh4,2
Marie Windsor,3,F,1919-12-11,,/m/05cc5_,2
Lloyd Corrigan,3,M,1900-10-16,,/m/09cj3g,2
Warren Stevens,3,M,1919-11-02,,/m/0fzkhf,2
Emory Parnell,3,M,1892-12-29,,/m/04dz5_4,2
Linda Stirling,3,F,1921-10-11,,/m/026s83j,2
John Davidson,3,M,1886-12-25,,/m/03gtth9,2
Martha Mattox,3,F,1879-06-19,,/m/027j94q,2
Paul Koslo,3,M,1944-06-27,,/m/02x411_,2
James Donlan,3,M,1888-07-23,,/m/04f_wnc,2
Gloria Jean,3,F,1926-04-14,,/m/09bhy9,2
Hobart Cavanaugh,3,M,1886-09-22,,/m/02q4wmp,2
Walter Catlett,3,M,1889-02-04,,/m/08n2fv,2
Barbara Rush,3,F,1927-01-04,,/m/08cm4w,2
John Hubbard,3,M,1914-04-14,,/m/047bvls,2
Robert Barrat,3,M,1889-07-10,,/m/06y7dm,2
Madge Evans,3,F,1909-07-01,,/m/0b07mf,2
Albert Dekker,3,M,1905-12-20,,/m/04tmlx,2
Louise Fazenda,3,F,1895-06-17,,/m/0c9hdz,2
Robert Douglas,3,M,1909-11-09,/m/02w7gg,/m/07m5k5,2
Ursula Andress,3,F,1936-03-19,,/m/021138,2
Ralph Forbes,3,M,1904-09-30,,/m/039mzr,2
Arthur Hoyt,3,M,1874-03-19,,/m/07w_zl,2
Robert Forster,3,M,1941-07-13,,/m/02t_tp,2
Rory Calhoun,3,M,1922-08-08,,/m/05bw4t,2
Faye Emerson,3,F,1917-07-08,,/m/0709p0,2
Richard Barthelmess,3,M,1895-05-09,,/m/0cbcq,2
Christopher Mitchum,3,M,1943-10-16,,/m/04h273,2
Richard Boone,3,M,1917-06-18,,/m/03c2b1,2
William Farnum,3,M,1876-07-04,,/m/0f2vdn,2
Clarence Muse,3,M,1889-10-14,/m/0x67,/m/02w9g0s,2
Una Merkel,3,F,1903-12-10,,/m/039lrt,2
Nils Asther,3,M,1897-01-17,,/m/0cz73l,2
Jeanette Nolan,3,F,1911-12-30,,/m/093dc3,2
Isabel Jewell,3,F,1907-07-19,,/m/0334c2,2
Ernest Thesiger,3,M,1879-01-15,,/m/0642_j,2
Robert Ellis,3,M,1892-06-27,,/m/03nqv22,2
George Coulouris,3,M,1903-10-01,,/m/073yhm,2
Woody Strode,3,M,1914-07-25,,/m/06_qlq,2
Vince Barnett,3,M,1902-07-04,,/m/0417p1q,2
George E. Stone,3,M,1903-05-18,,/m/02qczjp,2
David Brian,3,M,1914-08-05,,/m/07ncsr,2
Corinne Calvet,3,F,1925-04-30,,/m/0f134h,2
Aline Towne,3,F,1919-11-07,,/m/02rfznd,2
Hayden Rorke,3,M,1910-10-23,,/m/0czyj8,2
Joseph W. Girard,3,M,1871-04-02,,/m/02x26sr,2
Edith Evanson,3,F,1896-04-28,,/m/0g56hpr,2
Vera-Ellen,3,F,1921-02-16,,/m/022sm6,2
Kristine Miller,3,F,1929-04-13,,/m/064q72b,2
Lew Cody,3,M,1884-02-22,,/m/0gjzvj,2
Jack Haley,3,M,1898-08-10,,/m/02jsyv,2
Morton Lowry,3,M,1914-02-13,,/m/063hwfq,2
Dennis Weaver,3,M,1924-06-04,,/m/028bq3,2
Claire Dodd,3,F,1908-12-29,,/m/07z2w7,2
George Cleveland,3,M,1885-09-17,,/m/02x4218,2
Frank M. Thomas,3,M,1889-07-13,,/m/0fjmkg,2
Blanche Yurka,3,F,1887-06-18,,/m/0gdjtm,2
Leslie Brooks,3,F,1922-07-13,,/m/0gjdzgy,2
Roy D'Arcy,3,M,1894-02-10,,/m/0282rf4,2
Charles Sellon,3,M,1870-08-24,,/m/02z8tjk,2
Delores Taylor,3,F,1935,,/m/04fzy5h,2
John Miljan,3,M,1892-11-09,,/m/03cbgxm,2
Henry Slate,3,M,1910-06-15,,/m/0c1nsvj,2
Susan Cabot,3,F,1927-07-09,/m/041rx,/m/04npq_,2
Sheila Allen,3,F,1929-02-02,,/m/0bz_02,2
Hilton Edwards,3,M,1903-02-02,,/m/01vnpn,2
Gregory Ratoff,3,M,1897-04-20,,/m/0f_wf4,2
Joe Sawyer,3,M,1906-08-29,,/m/02x2pp8,2
Hooper Atchley,3,M,1887-04-30,,/m/04n3_6w,2
Mary Carlisle,3,F,1912-02-03,,/m/0f07g0,2
Richard Kline,3,M,1944-04-29,,/m/06m6nk,2
Marie Prevost,3,F,1898-11-08,,/m/0196bb,2
Carol Hughes,3,F,1910-01-17,,/m/05n7wg1,2
Robert F. Lyons,3,M,1939-10-17,,/m/05kftt6,2
Season Hubley,3,F,1951-03-14,,/m/08bx_1,2
Lyle Talbot,3,M,1902-02-08,,/m/09045p,2
